time,z,y,x,accuracy
1708448421035932700,0.016763754189014435,0.00036644935607910156,-0.0019731521606445312,3
1708448421045906200,0.0071037039160728455,0.005005836486816406,0.0121917724609375,3
1708448421055879700,-0.021229729056358337,-0.00455784797668457,0.0025777816772460938,3
1708448421065853400,-0.02094147354364395,-0.009253501892089844,-0.0021657943725585938,3
1708448421075827000,-0.02066938579082489,-0.013869881629943848,0.007294654846191406,3
1708448421085800400,-0.020390473306179047,-0.009095430374145508,-0.006934165954589844,3
1708448421095774200,-0.001293174922466278,-0.0138167142868042,0.0073261260986328125,3
1708448421105747700,0.008182115852832794,-0.009043097496032715,0.007222175598144531,3
1708448421115721200,0.022208064794540405,-0.00895547866821289,0.0071086883544921875,3
1708448421125695000,0.02658306062221527,-0.013577938079833984,-0.0024204254150390625,3
1708448421135668500,0.026074416935443878,-0.018123269081115723,0.0023355484008789062,3
1708448421145642000,0.011448472738265991,-0.017986655235290527,-0.007102012634277344,3
1708448421155615700,0.011192068457603455,-0.00833284854888916,-0.0022678375244140625,3
1708448421165589200,-0.007894448935985565,-0.008257150650024414,0.0024862289428710938,3
1708448421175562800,-0.021965615451335907,-0.008181571960449219,-0.0022563934326171875,3
1708448421185536500,-0.02628295123577118,-0.008107185363769531,0.007205009460449219,3
1708448421195510000,-0.021111130714416504,-0.01274263858795166,-0.0023260116577148438,3
1708448421205483800,-0.01131691038608551,0.00153350830078125,-0.006989479064941406,3
1708448421215457300,-0.01581171154975891,0.0013437271118164062,0.00727081298828125,3
1708448421225431000,-0.010916538536548615,0.0011570453643798828,-0.006957054138183594,3
1708448421235404800,-0.015418015420436859,-0.003735065460205078,-0.006823539733886719,3
1708448421245378300,-0.0010100826621055603,-0.003836989402770996,0.0027256011962890625,3
1708448421255352000,-0.005676671862602234,0.000873565673828125,-0.00202178955078125,3
1708448421265325600,0.0037581920623779297,-0.003911614418029785,-0.0019807815551757812,3
1708448421275299300,0.008327215909957886,0.0008001327514648438,0.0027685165405273438,3
1708448421285272800,0.012820087373256683,0.0006225109100341797,-0.0019674301147460938,3
1708448421295246600,0.017340190708637238,-0.01357567310333252,0.002780914306640625,3
1708448421305220000,0.0030526965856552124,-0.008702874183654785,-0.0019683837890625,3
1708448421315193900,-0.001681603491306305,-0.0133284330368042,-0.0019292831420898438,3
1708448421325167600,0.0030688419938087463,-0.0037499666213989258,0.0028181076049804688,3
1708448421335141000,-0.011082924902439117,-0.0037494897842407227,-0.0019311904907226562,3
1708448421345115000,-0.015581630170345306,0.005668163299560547,-0.00189208984375,3
1708448421355088400,-0.01058816909790039,0.0008031129837036133,-0.00185394287109375,3
1708448421365062100,-0.005677923560142517,-0.008689522743225098,0.0028924942016601562,3
1708448421375035600,-0.014873184263706207,-0.013315320014953613,0.002849578857421875,3
